subbasin,month,mean_delta,std_delta,p10_delta,p90_delta,n_gcm
RANEGRAS PLAIN,1,0.18711397477518638,0.33194272330303914,-0.19756658396509935,0.4499285934429497,14
MORENCI,1,-0.11197130902144788,0.7049561756142362,-0.8698148324703839,0.4268190262909712,14
HARQUAHALA INA,1,0.24262549492464464,0.4440792145021633,-0.26204754117067497,0.6134298351601002,14
SAFFORD,1,0.036245138570595366,0.46268901225843967,-0.4334809653668381,0.4821123378224897,14
LOWER GILA,1,0.11576496522159184,0.2974643803751322,-0.23304937245319657,0.4018770884676777,14
BONITA CREEK,1,0.04195564331419244,0.7695588064331246,-0.7243753152494865,0.6645815606385377,14
LOWER SAN PEDRO,1,0.08762032296808117,0.504743125020936,-0.4985409416151266,0.6147195554459938,14
PINAL AMA,1,0.11479147359910218,0.33411068451590864,-0.2625861222517849,0.416605343816696,14
DRIPPING SPRING WASH,1,0.22429894445191598,0.7781050818964348,-0.5788499615577397,0.8691089588643222,14
GILA BEND,1,0.1349807444650065,0.3234988319434093,-0.20012776943390959,0.4538351610832702,14
DONNELLY WASH,1,0.22633896552103633,0.6851334288300761,-0.5040721457400744,0.8639652085763055,14
DUNCAN VALLEY,1,0.034981346429460804,0.3986554575557247,-0.38674885859682107,0.4892933098045146,14
ARAVAIPA CANYON,1,0.11626704959535179,0.5746285030658124,-0.46549760515037364,0.6743556753830149,14
YUMA,1,0.0922884384779772,0.25846206379766967,-0.1529597055473616,0.2951768790366998,14
TUCSON AMA,1,0.08910172678824169,0.41363795880037685,-0.4089748756515873,0.5360298350168036,14
WILLCOX AMA,1,0.010075736477105553,0.3697692743207352,-0.4140760048498448,0.43782154464044637,14
SAN SIMON WASH,1,0.05146046267265609,0.3593514184201162,-0.4000617234470064,0.4087332142920154,14
UPPER SAN PEDRO,1,-0.010463333119065084,0.2735187738568445,-0.36251363735441905,0.3020261616232687,14
WESTERN MEXICAN DRAINAGE,1,0.03600576729683171,0.2869231899504684,-0.3171177121695016,0.3492816384939522,14
CIENEGA CREEK,1,-0.005227775330957343,0.32372569575423377,-0.438506805657745,0.33321733411874205,14
DOUGLAS AMA,1,-0.009455103990517242,0.2678395933933293,-0.3840573226632192,0.30003823907829774,14
SANTA CRUZ AMA,2,-0.08838714781605198,0.560442234407029,-0.685204718976001,0.48589657876963815,14
SAN BERNARDINO VALLEY,2,-0.2424714083897619,0.7136121998684934,-0.7696176689623067,0.32678073796877494,14
SAN RAFAEL,2,-0.206525111914097,0.7180089183909572,-1.040004561698896,0.39390149496695037,14
TIGER WASH,2,-0.12507720171598088,0.648883256927131,-0.8249385973956487,0.693553943831674,14
VIRGIN RIVER,2,-0.050528581823083174,0.6932630283147944,-0.8345173296154649,0.8370371184543216,14
SHIVWITS PLATEAU,2,-0.07830000270842412,0.6538117460397775,-0.8028665755986927,0.7874901725506596,14
KANAB PLATEAU,2,-0.09336462319391835,0.6473147796874996,-0.8489831890527939,0.8155751391995056,14
LITTLE COLORADO RIVER PLATEAU,2,0.002406489291766537,0.38647601575859264,-0.4197569656022576,0.4085483322535365,14
PARIA,2,0.0035390355723117933,0.3038455837015946,-0.3111068223228342,0.4476680679769698,14
GRAND WASH,2,-0.12316107226433935,0.8990951575548558,-1.1704515674948448,1.0587507074611024,14
COCONINO PLATEAU,2,-0.058159730396365565,0.4733216549556243,-0.5748496205417544,0.4673222394525603,14
HUALAPAI VALLEY INA,2,-0.05961315745512598,0.5958021458459671,-0.682511955568953,0.5374180872269679,14
MEADVIEW,2,0.006147679019880011,0.48188766976621955,-0.5230975096879465,0.5892095384402011,14
DETRITAL VALLEY,2,-0.06553682982801971,0.44936519719362217,-0.5415592195419621,0.4754350640566722,14
LAKE MOHAVE,2,-0.10560043525606896,0.6058683780402938,-0.7192700133372258,0.5622860471332081,14
PEACH SPRINGS,2,-0.12585941013920032,0.614819782999094,-0.7349761150114377,0.520471831204386,14
VERDE RIVER,2,-0.19579926728642189,1.0557127435045328,-1.380571219371472,0.8152269834045348,14
BIG SANDY,2,-0.2550008145455243,0.9234498996571943,-1.232540301161228,0.5807474171052003,14
SACRAMENTO VALLEY,2,-0.20819533747915944,0.8951325130581701,-1.1320203960345374,0.6417330896237413,14
JOSEPH CITY INA,2,0.1102063896093881,0.32100021169120585,-0.15009617429765734,0.3644854551954051,14
BILL WILLIAMS,2,-0.17815433357699093,1.0205882047796544,-1.2877328634372498,0.8970579773846652,14
PRESCOTT AMA,2,-0.15270071702996316,0.6871839980452301,-0.847627889609181,0.5294125699838552,14
LAKE HAVASU,2,-0.09166766516256915,0.6687941883665702,-0.7289844996595922,0.5360735429689383,14
AGUA FRIA,2,-0.26087963600880415,1.1701674014321435,-1.5467807410775996,0.8584238992951677,14
UPPER HASSAYAMPA,2,-0.23775346520630244,1.151078121834302,-1.5611332807137024,0.9931238595214519,14
TONTO CREEK,2,-0.30358786244674796,1.432840069203052,-1.9350783435172887,1.0733613223927254,14
SALT RIVER,2,-0.3269027421564828,1.1534768525017596,-1.5933024740937853,0.9052454345664995,14
PARKER,2,-0.02638467003148112,0.4645129588407629,-0.49945240011984976,0.46925438346360454,14
BUTLER VALLEY,2,-0.030170358703028144,0.5219593901281664,-0.5600690738266986,0.5728852696475845,14
MCMULLEN VALLEY,2,-0.06197748109827837,0.6186717868088252,-0.7611080246793194,0.6574816560498461,14
PHOENIX AMA,2,-0.09389164178005759,0.7803686488761532,-0.9120076662620343,0.6616502005924161,14
RANEGRAS PLAIN,2,-0.014792960732532638,0.47391510793542063,-0.5081170154275633,0.4960985281663224,14
MORENCI,2,-0.33813438287173014,0.8461966792933766,-1.1142786232421862,0.6907300363152903,14
HARQUAHALA INA,2,-0.0732508979326796,0.5991514727852473,-0.691548806142919,0.5314011035666617,14
SAFFORD,2,-0.165676910936802,0.6636044070852427,-0.711234074543846,0.5176392872954876,14
LOWER GILA,2,-0.044135306763147926,0.4286019958848785,-0.4289984455811244,0.38695341570896585,14
BONITA CREEK,2,-0.2661478763481059,0.9758332604493999,-1.1736367304089494,0.9163116107582514,14
LOWER SAN PEDRO,2,-0.13391779818428315,0.7144955565211659,-0.7965999072031442,0.6496347336610401,14
PINAL AMA,2,-0.036329902828160454,0.4927323772394322,-0.4307976811935715,0.4219368661346246,14
DRIPPING SPRING WASH,2,-0.1525874136132201,0.9967589442195676,-1.1481851770248017,0.9477716709872219,14
GILA BEND,2,-0.03435115400190228,0.4965718059001651,-0.44695987405021664,0.4866379642267654,14
DONNELLY WASH,2,-0.11509115695721973,0.8749879149055786,-1.0372220248470079,0.7387558417546071,14
DUNCAN VALLEY,2,-0.1464792497024124,0.6333727348614125,-0.5923481898345252,0.4821557387273713,14
ARAVAIPA CANYON,2,-0.1319165440828923,0.7726556889543098,-0.8866567655251444,0.8489206304361305,14
YUMA,2,-0.009071677833424495,0.33749628246934343,-0.3297421820613873,0.398877268330115,14
TUCSON AMA,2,-0.0808366684095847,0.6354016882371809,-0.5910878695436655,0.6520899257104263,14
WILLCOX AMA,2,-0.16866187737564872,0.655603876308484,-0.6278027740911154,0.4246969260756983,14
SAN SIMON WASH,2,-0.06454358306458892,0.5276720402732147,-0.5464515669352369,0.48246578842553545,14
UPPER SAN PEDRO,2,-0.11846242379520773,0.5220529050476546,-0.5568636293602306,0.3356818066334786,14
WESTERN MEXICAN DRAINAGE,2,-0.03757747253371755,0.4443964160779921,-0.3881272989567297,0.34969034322000137,14
CIENEGA CREEK,2,-0.12282619472183358,0.6096544283075879,-0.7280953408114552,0.4022520597767631,14
DOUGLAS AMA,2,-0.12335075735161485,0.4777078675697486,-0.5329047435597672,0.27799371444197185,14
SANTA CRUZ AMA,3,-0.1687715762863314,0.2930833300270734,-0.5192186030587912,0.1587748034205029,14
SAN BERNARDINO VALLEY,3,-0.2292140057583531,0.3713896425498926,-0.5920458995659537,0.13254724745594115,14
SAN RAFAEL,3,-0.25303184054412164,0.3579490829388611,-0.6334551613956492,0.10633145517497904,14
TIGER WASH,3,-0.16088102621319814,0.3640704092723508,-0.5805051247860961,0.06783753862006303,14
VIRGIN RIVER,3,-0.12352813407624222,0.4440554830684691,-0.46000973943217277,0.1959786850085519,14
SHIVWITS PLATEAU,3,-0.18072657500577502,0.44719858626333026,-0.488262462328359,0.20708164506269325,14
KANAB PLATEAU,3,-0.1989970556221304,0.46502244399554643,-0.5312460497647477,0.16849116002844028,14
LITTLE COLORADO RIVER PLATEAU,3,-0.15033157703730418,0.29257215188738805,-0.41788822266438475,0.08554158359079159,14
PARIA,3,-0.052134503389990795,0.249251106201016,-0.2727220874031824,0.0787893224474271,14
GRAND WASH,3,-0.21168467038704944,0.5959495047041024,-0.6159032516747102,0.21658577105499544,14
COCONINO PLATEAU,3,-0.1614878897391621,0.3272150352088932,-0.4657295077424038,0.14302944829212402,14
HUALAPAI VALLEY INA,3,-0.13420144946841875,0.35350246841803784,-0.46068366870159627,0.24325200428010615,14
MEADVIEW,3,-0.09212154004297975,0.32737719801309706,-0.3418366999558247,0.2267207727143195,14
DETRITAL VALLEY,3,-0.09409176836964314,0.26376701621441745,-0.34518241950553885,0.145683217218887,14
LAKE MOHAVE,3,-0.10774298629659582,0.29912378527168976,-0.3664358732940812,0.2096622964326002,14
PEACH SPRINGS,3,-0.21093995486746664,0.4002741164775981,-0.5414797744226718,0.24093268583237906,14
VERDE RIVER,3,-0.38719603921773826,0.6408012057982535,-1.037730037790904,0.19322348440046883,14
BIG SANDY,3,-0.2808860440088465,0.5179767440780093,-0.7905912771976864,0.3178843288547616,14
SACRAMENTO VALLEY,3,-0.2053244591103904,0.4492339969014606,-0.6556826296969487,0.3233423601773638,14
JOSEPH CITY INA,3,-0.06600120201376346,0.2230682855547198,-0.27800925688648004,0.162322521373376,14
BILL WILLIAMS,3,-0.2597290289468604,0.5696082841044287,-0.8440342445333026,0.277172272175274,14
PRESCOTT AMA,3,-0.21072782923672598,0.4304492370536455,-0.7056950677196521,0.13060764635082103,14
LAKE HAVASU,3,-0.10018636195574583,0.30573624526780974,-0.3807183265583364,0.23365055615879665,14
AGUA FRIA,3,-0.3415399408258322,0.6477164905394254,-1.011324080250864,0.18747788348284267,14
UPPER HASSAYAMPA,3,-0.3167978253519932,0.6402239858786519,-0.9222429929692456,0.20731059660747703,14
TONTO CREEK,3,-0.4949332845406621,0.8200986566216923,-1.275973855031999,0.27388102519450896,14
SALT RIVER,3,-0.525617716233691,0.7468337336284988,-1.286258409529244,0.23471392104705271,14
PARKER,3,-0.04866206886443225,0.24321469372934645,-0.2919217737853718,0.12578221574615991,14
BUTLER VALLEY,3,-0.07718715305517058,0.33469918801860477,-0.4177412468979786,0.22286913200464992,14
MCMULLEN VALLEY,3,-0.1342286579724077,0.3618388593501979,-0.4930792862128755,0.11387392396204041,14
PHOENIX AMA,3,-0.20141187625518378,0.401731529315079,-0.5613748541893125,0.13327027705098982,14
RANEGRAS PLAIN,3,-0.06232685908956725,0.26297031534127446,-0.2765145081160179,0.0874402588796893,14
MORENCI,3,-0.4672392865669586,0.6008800515963998,-1.0190252028959823,0.09403611611411399,14
HARQUAHALA INA,3,-0.14294686842581453,0.3127896149142993,-0.43148612160148725,0.05592491615691374,14
SAFFORD,3,-0.26116000744228857,0.4189667165755369,-0.6138250261635795,0.11126654163949551,14
LOWER GILA,3,-0.09410876927659888,0.2312756474032399,-0.32747617629147274,0.09778227231331096,14
BONITA CREEK,3,-0.44720055465133984,0.6120047602492139,-1.0869400798105915,0.09753292736651464,14
LOWER SAN PEDRO,3,-0.2659180171333113,0.41956819691246,-0.6406036759416756,0.14183462222077609,14
PINAL AMA,3,-0.12115903729175195,0.30033916843091096,-0.42245365073496366,0.1252587878918901,14
DRIPPING SPRING WASH,3,-0.3332880633948143,0.5458843137079344,-0.8335737401579374,0.1460639138298108,14
GILA BEND,3,-0.10113060316218052,0.2678397948884873,-0.3455598004526465,0.14736771216460726,14
DONNELLY WASH,3,-0.2608301776177451,0.5062813826937836,-0.7541034057331184,0.23633806250908634,14
DUNCAN VALLEY,3,-0.2557483016198684,0.45382132565024697,-0.658139917366382,0.11825492158891786,14
ARAVAIPA CANYON,3,-0.31427695879672946,0.4787391355488433,-0.7174238580752403,0.1101787229198869,14
YUMA,3,-0.05845055278064112,0.16652023830959722,-0.22585920414213653,0.07371302700676838,14
TUCSON AMA,3,-0.1887065959531181,0.35584484334303573,-0.5631925176833453,0.13962513828318598,14
WILLCOX AMA,3,-0.24586999487426223,0.3766128085594347,-0.5653812112429869,0.10222704429597583,14
SAN SIMON WASH,3,-0.14830102651134625,0.30117202995998643,-0.45552646591799545,0.07492222231303991,14
UPPER SAN PEDRO,3,-0.15704744895793835,0.2753941461656436,-0.416462539093096,0.0805665647346965,14
WESTERN MEXICAN DRAINAGE,3,-0.10668602953356329,0.24604192271895728,-0.38009320823933057,0.08743811400176732,14
CIENEGA CREEK,3,-0.19667264101273169,0.31798169931044185,-0.5576338890571513,0.10719900037534949,14
DOUGLAS AMA,3,-0.14233508005276746,0.2662141448861342,-0.40079874518334335,0.09485025038515628,14
SANTA CRUZ AMA,4,-0.12328377710138898,0.06247179966796982,-0.18293341198201574,-0.048988636672164874,14
SAN BERNARDINO VALLEY,4,-0.17945290662276878,0.08312864176938267,-0.27667011453999546,-0.07483021395089197,14
SAN RAFAEL,4,-0.1553351077684293,0.08026670645380794,-0.25445501567872075,-0.06712464197041476,14
TIGER WASH,4,-0.07590952503752757,0.07537644222894198,-0.15941246473863288,-0.011371195960208053,14
VIRGIN RIVER,4,-0.14931795030234843,0.12187315822389286,-0.30208448397203375,0.024291477945216446,14
SHIVWITS PLATEAU,4,-0.16935042602717437,0.13624119330682327,-0.36805777250578847,0.019109147260270853,14
KANAB PLATEAU,4,-0.22180217300263724,0.1413358812264507,-0.43689300915864493,-0.043506807251853394,14
LITTLE COLORADO RIVER PLATEAU,4,-0.1422350441830502,0.09253976536549055,-0.23956071350829902,-0.004710038084061445,14
PARIA,4,-0.10866828849317971,0.08326634816270662,-0.21692303763550047,0.000878274092622363,14
GRAND WASH,4,-0.18027232260517548,0.15921730702729164,-0.41965617728182186,0.02509501846326264,14
COCONINO PLATEAU,4,-0.13844590622977396,0.10556654472292655,-0.2570973150788125,0.01037731260573266,14
HUALAPAI VALLEY INA,4,-0.10772299987125558,0.11214365364942047,-0.2602269176794526,0.042956563894801764,14
MEADVIEW,4,-0.08765195450001649,0.11059809533220484,-0.23920650550319766,0.06854896943122706,14
DETRITAL VALLEY,4,-0.06890616370213412,0.08106969383034132,-0.17275226318599818,0.024732043326669333,14
LAKE MOHAVE,4,-0.06299939621834776,0.0867759383448125,-0.16740697268048513,0.025982164518978137,14
PEACH SPRINGS,4,-0.14142478339126832,0.11681901188441936,-0.30244375153972264,0.022092754726036532,14
VERDE RIVER,4,-0.2533956414121204,0.1638934344831957,-0.43859462236194086,-0.04069077733847316,14
BIG SANDY,4,-0.16513700643880252,0.13552835057325296,-0.33214307140044336,0.0019186228964146934,14
SACRAMENTO VALLEY,4,-0.10711127070792574,0.12255123402033472,-0.2472046985108047,0.01522844233281129,14
JOSEPH CITY INA,4,-0.0860628165011947,0.07842421200279938,-0.18225352374815865,0.02356586563785491,14
BILL WILLIAMS,4,-0.151031794511028,0.132009132375305,-0.3133644834641898,0.01442968672032441,14
PRESCOTT AMA,4,-0.15147022807815955,0.12486547090080763,-0.31836494744830707,-0.027518914281616697,14
LAKE HAVASU,4,-0.05600318473006182,0.08993445774717396,-0.1587662313067297,0.010541365185818427,14
AGUA FRIA,4,-0.18424626160693441,0.14382452841319857,-0.36032826957243336,-0.058986641796522354,14
UPPER HASSAYAMPA,4,-0.17941643474346383,0.14322865259193643,-0.37551714307219775,-0.011787286003332707,14
TONTO CREEK,4,-0.3169103188717542,0.18212621717638794,-0.5384447078596241,-0.16736904759155302,14
SALT RIVER,4,-0.3388994431200932,0.1742457082229628,-0.5567179424695262,-0.19212596530745418,14
PARKER,4,-0.029526607151555983,0.08382963207512319,-0.1255426585832727,0.005903756002748793,14
BUTLER VALLEY,4,-0.05484690076429092,0.0944510080726144,-0.1766644301675833,0.030218253447681188,14
MCMULLEN VALLEY,4,-0.06806041099911206,0.08862906786677405,-0.17012684865784847,0.008972092457339256,14
PHOENIX AMA,4,-0.09795245216319808,0.09205214900638733,-0.20156677989794985,-0.03201967150943092,14
RANEGRAS PLAIN,4,-0.04197535514180365,0.09116286879345595,-0.1472414267334662,0.01223764358173595,14
MORENCI,4,-0.3247134935098917,0.15049242288865908,-0.5409433816158072,-0.1964703487977306,14
HARQUAHALA INA,4,-0.06018159178257131,0.08991263162108912,-0.16233409037754473,0.004247788410278873,14
SAFFORD,4,-0.1766935291251332,0.09634801507355502,-0.2852293295121155,-0.11833254447651574,14
LOWER GILA,4,-0.040973717276499115,0.07617260373719,-0.12647306288547397,0.0019462306659335966,14
BONITA CREEK,4,-0.26172743478247845,0.1449087473712697,-0.43589111438418787,-0.15888111505551658,14
LOWER SAN PEDRO,4,-0.16873014263585057,0.08862493529837248,-0.2686148947188694,-0.0990823236364079,14
PINAL AMA,4,-0.07342905283370026,0.06633400049794597,-0.13489059300786954,-0.029778906921872707,14
DRIPPING SPRING WASH,4,-0.18527504003120684,0.10327123235946009,-0.2946824634500671,-0.09411166331339779,14
GILA BEND,4,-0.055030828980872394,0.07332844831544309,-0.1251422680376713,-0.024159415570829415,14
DONNELLY WASH,4,-0.14981495212980397,0.09108227480303267,-0.24634460125717217,-0.07432397791862441,14
DUNCAN VALLEY,4,-0.2009941730158861,0.11784716497422067,-0.3218439032405453,-0.11034545487182605,14
ARAVAIPA CANYON,4,-0.18895265933706487,0.09105380460391359,-0.2987126250888518,-0.1153734514863325,14
YUMA,4,-0.01944954571592039,0.059874562190936904,-0.08667769070065413,0.017553430102993168,14
TUCSON AMA,4,-0.1328013362228874,0.0716192231378207,-0.19982164363396293,-0.07140856062011892,14
WILLCOX AMA,4,-0.17371674151599534,0.0788336456629955,-0.267523810651936,-0.1003148900050223,14
SAN SIMON WASH,4,-0.07574108369688151,0.06430936273959623,-0.13053402033273873,-0.02423422377010044,14
UPPER SAN PEDRO,4,-0.12203064109990157,0.06653534611542887,-0.18678970860438532,-0.07159750226178155,14
WESTERN MEXICAN DRAINAGE,4,-0.04395658033815184,0.07420431616477859,-0.12916798932075374,0.006267798986546182,14
CIENEGA CREEK,4,-0.13844344739395267,0.06494494835305097,-0.19415509222182667,-0.0698631534970004,14
DOUGLAS AMA,4,-0.1125490146361889,0.07145592806420678,-0.1900479904521925,-0.043942576685050964,14
SANTA CRUZ AMA,5,-0.03621216530936284,0.07203917623288457,-0.10809525687423463,0.03229923255210965,14
SAN BERNARDINO VALLEY,5,-0.04122875497396022,0.06275547988620679,-0.11302336692341065,0.03649265782642282,14
SAN RAFAEL,5,-0.05006222284154133,0.08070307693452898,-0.14511690994510668,0.038178103634791856,14
TIGER WASH,5,-0.033739578539230965,0.038626710302758153,-0.07522945573819002,-0.00437070966766981,14
VIRGIN RIVER,5,-0.05633747762389738,0.0554586461737814,-0.12117076033891597,0.0147142008401118,14
SHIVWITS PLATEAU,5,-0.07937596836790758,0.06357313214547729,-0.14890621240557142,-0.0031567002013862906,14
KANAB PLATEAU,5,-0.11967733584192611,0.08238848660833754,-0.19799826283572583,-0.0007505268890208245,14
LITTLE COLORADO RIVER PLATEAU,5,-0.059299909045214635,0.06685578389784513,-0.14948772484680461,0.032961704985107795,14
PARIA,5,-0.04607744538963,0.05642691567862909,-0.10173545378597432,0.03700151992103672,14
GRAND WASH,5,-0.0629462736427139,0.06207637706160436,-0.13317216280310726,0.026825266953349233,14
COCONINO PLATEAU,5,-0.0915495493751215,0.0638644289131935,-0.170721186944434,-0.0020440420278036798,14
HUALAPAI VALLEY INA,5,-0.04524669233587526,0.05034429104635696,-0.10537987023394059,0.027964153571008336,14
MEADVIEW,5,-0.0353566308351911,0.04685704494693467,-0.08839192114365481,0.007594881880013684,14
DETRITAL VALLEY,5,-0.022977856491351343,0.03616803072990336,-0.06121798397298989,0.0005711879711417789,14
LAKE MOHAVE,5,-0.021080779212283247,0.03167505169358785,-0.05065463814767825,0.0076808818731660695,14
PEACH SPRINGS,5,-0.07655904445283924,0.06619082149358244,-0.14596380343692722,-0.0012033590736764128,14
VERDE RIVER,5,-0.13634725781225782,0.1013109840060636,-0.2596406159826446,-0.023342493443897546,14
BIG SANDY,5,-0.07665970438315071,0.06943379737769613,-0.15453593522032721,0.010136171098484388,14
SACRAMENTO VALLEY,5,-0.03965981962649729,0.0500388562763749,-0.09842152551216093,0.020783300752738182,14
JOSEPH CITY INA,5,-0.03336625444990389,0.06312439180349942,-0.10692723903671701,0.046493307521367995,14
BILL WILLIAMS,5,-0.0729550949858928,0.06593259782052063,-0.17111159018865332,0.003782350457858651,14
PRESCOTT AMA,5,-0.0946232195099926,0.06645856393219646,-0.179672725790226,-0.02771695823118887,14
LAKE HAVASU,5,-0.01986082691863495,0.031469703831049314,-0.060313597876776565,0.010916483614407863,14
AGUA FRIA,5,-0.08382618455526221,0.07588013583365,-0.18294189501863348,0.0005402887800256611,14
UPPER HASSAYAMPA,5,-0.08746065325688882,0.0810855454233411,-0.21037773479844982,-0.011141528393007468,14
TONTO CREEK,5,-0.12505926641408685,0.11601194468593233,-0.25877709468206406,0.00595389708318602,14
SALT RIVER,5,-0.12824760003554228,0.11486553325274536,-0.2609050098959197,0.001621508416888777,14
PARKER,5,-0.021158459497260595,0.023192875312071908,-0.05354466030613952,0.003645564120746202,14
BUTLER VALLEY,5,-0.03220880501880442,0.03333576124698111,-0.07176691769163195,0.0009180074150479269,14
MCMULLEN VALLEY,5,-0.0331956236142393,0.03484031524521165,-0.07953695357249603,-0.0009869602398509514,14
PHOENIX AMA,5,-0.034675691278163216,0.04313660582944192,-0.06451361419226638,0.0022762991633008796,14
RANEGRAS PLAIN,5,-0.02373559193862604,0.027688330218218427,-0.06599125181642555,0.005642693785082545,14
MORENCI,5,-0.09212752109227207,0.11036581369637831,-0.2532756868085483,0.04360645352384248,14
HARQUAHALA INA,5,-0.030128089902536393,0.03558876256547232,-0.07186560498357548,-0.003397860537672211,14
SAFFORD,5,-0.05118841642507246,0.06831483537098769,-0.12835057884670098,0.011675057536220876,14
LOWER GILA,5,-0.021328046078904712,0.026906643997683964,-0.05523229605446371,0.0037700792657921886,14
BONITA CREEK,5,-0.08501632255018551,0.09676874166790295,-0.18865261681121126,0.01764701120371829,14
LOWER SAN PEDRO,5,-0.04865776461413579,0.06882347763829674,-0.11328829092599883,0.004056374515870084,14
PINAL AMA,5,-0.028274024241001405,0.0337271684104479,-0.06072863996678858,0.00679265774697126,14
DRIPPING SPRING WASH,5,-0.05610772836033311,0.08138493470223992,-0.1373253506820453,0.003577613214483271,14
GILA BEND,5,-0.023633578980403906,0.03122755455638316,-0.05700407019375152,0.016274183968411755,14
DONNELLY WASH,5,-0.0487699609819298,0.06402174444214945,-0.10601182234424111,0.021314261410580942,14
DUNCAN VALLEY,5,-0.03748340275538974,0.08107423340863083,-0.12615375051463495,0.050565735168870016,14
ARAVAIPA CANYON,5,-0.06063789624739458,0.08332602567925641,-0.14291675401003068,-0.001705910748862004,14
YUMA,5,-0.017339369104815518,0.021300524575515036,-0.04692689253152109,0.004390609233037341,14
TUCSON AMA,5,-0.03632870467997252,0.05339363751384376,-0.0967346099092653,0.009229894898780245,14
WILLCOX AMA,5,-0.046813741860286015,0.06975012305724769,-0.1308678232314737,0.03041558665893897,14
SAN SIMON WASH,5,-0.02561964412760336,0.035410595841150555,-0.06849487002061071,0.009049237397981897,14
UPPER SAN PEDRO,5,-0.0354058946744887,0.06474032600954815,-0.13350846116542028,0.04564113744943973,14
WESTERN MEXICAN DRAINAGE,5,-0.01936783959925492,0.027604600839160706,-0.046626172993654146,0.008870204660470612,14
CIENEGA CREEK,5,-0.039230871459404085,0.08135382800220851,-0.13884328727750092,0.05243123017381216,14
DOUGLAS AMA,5,-0.038669474360228044,0.06368467476569417,-0.12847797610833483,0.04576956147063898,14
SANTA CRUZ AMA,6,0.02261265244702786,0.28963484876906825,-0.24644181032895318,0.30361961420500433,14
SAN BERNARDINO VALLEY,6,-0.040410177995709604,0.3733029607893446,-0.46838765474198585,0.24642074116968915,14
SAN RAFAEL,6,-0.03362228809350994,0.36389481975589477,-0.34753847997652476,0.4299490881685646,14
TIGER WASH,6,0.032581842270243924,0.09229727029727361,-0.04285208580053775,0.07828183574580204,14
VIRGIN RIVER,6,0.04920966233341075,0.11481229856560421,-0.023897973957329774,0.12471677209802894,14
SHIVWITS PLATEAU,6,0.04617488292735607,0.11865116026382584,-0.03833805800063196,0.15429256197433242,14
KANAB PLATEAU,6,0.04332436806048948,0.1279387517948792,-0.07695046207284324,0.10624083985486847,14
LITTLE COLORADO RIVER PLATEAU,6,0.03786840898360565,0.17243165208121358,-0.12489796814343834,0.16697109823391226,14
PARIA,6,0.0396002004113785,0.09355036925746371,-0.04403268541433513,0.15197089204762568,14
GRAND WASH,6,0.04792298985342406,0.10089920172434723,-0.028291307203226108,0.12515251493068785,14
COCONINO PLATEAU,6,0.05024183562290267,0.14266196072141143,-0.07324824703753884,0.13600204757782478,14
HUALAPAI VALLEY INA,6,0.05593686838789409,0.12602717491369608,-0.04162549633366351,0.14685958376419123,14
MEADVIEW,6,0.047308676323488306,0.08369127673706463,-0.019348231045419644,0.1773573294971202,14
DETRITAL VALLEY,6,0.046406419101564934,0.08289425777920624,-0.035933378890816076,0.10004036241251292,14
LAKE MOHAVE,6,0.03826854433977145,0.07317807462215999,-0.03944221663125614,0.07401058489256206,14
PEACH SPRINGS,6,0.07008821963073285,0.1734346590320426,-0.048439493332244656,0.1687349925671714,14
VERDE RIVER,6,0.044291501142062914,0.27328813060533647,-0.1456610443243097,0.22762147103782424,14
BIG SANDY,6,0.06159000296439083,0.17408634743485193,-0.05082119855302228,0.13454728719220455,14
SACRAMENTO VALLEY,6,0.05200600391561838,0.12241604909741743,-0.05108422636320879,0.11022498787957244,14
JOSEPH CITY INA,6,0.027865147255235357,0.17501969757018823,-0.11023093023590493,0.13395564328207057,14
BILL WILLIAMS,6,0.05658324000072067,0.162376335128198,-0.05111926836733188,0.12531910911779404,14
PRESCOTT AMA,6,0.035950820326001144,0.24742882829172597,-0.1424563023976442,0.1894394543218882,14
LAKE HAVASU,6,0.03547448056448282,0.06903122344976034,-0.02209810689899178,0.10205451675330816,14
AGUA FRIA,6,0.036629590541369536,0.21789876108346876,-0.1222742355244009,0.16191177981412191,14
UPPER HASSAYAMPA,6,0.02298900049511084,0.17301687565468596,-0.12555934054289555,0.14684039878991523,14
TONTO CREEK,6,0.006911051283849037,0.2922172659424501,-0.26377759311494414,0.2859143843942941,14
SALT RIVER,6,0.017515130274975668,0.3356886135033189,-0.22257670434983048,0.3285443541119384,14
PARKER,6,0.01690654778946207,0.05205596015061138,-0.037855497898305265,0.05960014350587342,14
BUTLER VALLEY,6,0.04271613349665805,0.10332445094822369,-0.035363098464215634,0.09259178857552779,14
MCMULLEN VALLEY,6,0.03726718834381299,0.1032572594387857,-0.030536053106760993,0.07599253953655008,14
PHOENIX AMA,6,0.04145501662667823,0.13216246104132318,-0.06648354563940848,0.11322772581127266,14
RANEGRAS PLAIN,6,0.03416925594283033,0.07951448053076794,-0.02716903159011035,0.09516652007340085,14
MORENCI,6,0.015655427831161313,0.3630127438888635,-0.21284063480939253,0.28824431960386737,14
HARQUAHALA INA,6,0.04776866439524429,0.09230653471660034,-0.020403286231300864,0.12901462999041446,14
SAFFORD,6,0.01426426168744128,0.29186296463916517,-0.21612016890799285,0.23324687122871204,14
LOWER GILA,6,0.018153311848245018,0.06150602588044379,-0.040039880126387546,0.05509109391514758,14
